"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSMUSG00000020464",423.49660453126,0.0202347066646452,0.056726434156169,0.356706832813405,0.721311289773556,0.964515691045014,"Pnpt1"
"ENSMUSG00000020467",227.191498835335,-0.0867569840715568,0.155597731140531,-0.557572295146133,0.577136479234762,0.938809843099558,"Efemp1"
"ENSMUSG00000020469",0.152178238649358,-0.881547988162872,2.6661142711624,-0.330648988941696,0.740909637738013,NA,"Myl7"
"ENSMUSG00000020471",206.935330214771,-0.000967016429245781,0.0910502603199881,-0.0106206882423761,0.99152607613499,0.998858854604242,"Pold2"
"ENSMUSG00000020472",149.146856180671,0.0595338667636882,0.0811654467793205,0.73348782180124,0.463260952813349,0.911901971473147,"Zkscan17"
"ENSMUSG00000020473",312.616623151433,-0.0792627285202636,0.281086556391536,-0.28198690658779,0.777953550106379,0.972733554333913,"Aebp1"
"ENSMUSG00000020474",101.662012332005,-0.0974705859987242,0.0844409316816205,-1.15430495682155,0.24837516503433,0.845920667470488,"Polm"
"ENSMUSG00000020475",115.188080196184,0.0299544767894202,0.119200491210603,0.251294910660198,0.801586109654297,0.975438227193441,"Pgam2"
"ENSMUSG00000020476",1200.12422687896,0.0509734626518551,0.034857988553293,1.46231795830456,0.143654099630129,0.791791017289418,"Dbnl"
"ENSMUSG00000020477",288.602809160334,0.117202661356642,0.076422418933808,1.53361622141475,0.125124095243829,0.786332692798485,"Mrps24"
"ENSMUSG00000020481",0.180501925490301,-0.258572766488093,2.56243522649085,-0.100908996182587,0.919622701642832,NA,"Ankrd48"
"ENSMUSG00000020482",378.352448654624,-0.0808044695650274,0.069472777426171,-1.1631098188193,0.244784948856353,0.845920667470488,"Ccdc117"
"ENSMUSG00000020483",9236.09251164905,0.00700144685809045,0.048019898539078,0.145803033140371,0.884076881395243,0.986373918618406,"Dynll2"
"ENSMUSG00000020484",1148.27371794589,-0.0113514062447312,0.0829582550844315,-0.136832750799523,0.891162995718362,0.987662259451267,"Xbp1"
"ENSMUSG00000020485",500.982888116536,0.114009004040331,0.0763710763754015,1.49282960842296,0.135481794781197,0.78800187032751,"Supt4a"
"ENSMUSG00000020486",2606.1648318794,0.0303604849731363,0.126688377435557,0.239646963578643,0.810603953758891,0.977482660604125,"Septin4"
"ENSMUSG00000020490",1.00256730512258,-0.00165008754494448,0.884960012172656,-0.00186458995010788,0.998512273328643,NA,"Btnl10"
"ENSMUSG00000020491",169.249176471541,-0.0652516202413733,0.0694452123116729,-0.939612941904784,0.347416135375671,0.877082178521307,"2810021J22Rik"
"ENSMUSG00000020492",246.778589124185,-0.0566622633320158,0.0619293311923476,-0.91495035132912,0.360217695050412,0.879441931549121,"Ska2"
"ENSMUSG00000020493",10.9849119440349,-0.250888038542256,0.296738313188827,-0.845485828392525,0.397839641821382,0.894807162493171,"Prr11"
"ENSMUSG00000020495",274.066249978425,0.0203171692811576,0.0613362879276067,0.331242237957688,0.740461518043757,0.96705729027985,"Smg8"
"ENSMUSG00000020496",5567.8066414267,0.0514456797269594,0.0523650458742209,0.982443132973286,0.325881585609618,0.87104149039622,"Rnf187"
"ENSMUSG00000020513",108.815487473356,-0.132828838467023,0.11856514740127,-1.12030256258595,0.262584850426747,0.850297774451705,"Tubd1"
"ENSMUSG00000020514",168.410768423787,0.122417335271849,0.0749775271933135,1.63272036107863,0.102527823123856,0.771002345941882,"Mrpl22"
"ENSMUSG00000020515",719.461360684613,0.0221989429040979,0.0534674251841701,0.415186308815751,0.678005520672575,0.956719149127604,"Cnot8"
"ENSMUSG00000020516",980.383587005078,-0.0330961743321926,0.0543296467220576,-0.609173376398115,0.542409525326622,0.93244413946376,"Rps6kb1"
"ENSMUSG00000020519",218.96638910499,0.000781508822524054,0.0719587309396617,0.0108605142464138,0.991334733706547,0.998858854604242,"Sap30l"
"ENSMUSG00000020520",167.59633600182,0.0822049920486847,0.101100185457872,0.813104265599388,0.416158281030307,0.897160577606765,"Galnt10"
"ENSMUSG00000020521",347.694653697505,-0.0330148566446619,0.0692246664262237,-0.476923304207576,0.633416736677435,0.952090917736927,"Rnft1"
"ENSMUSG00000020522",614.187074029976,-0.201995551470328,0.104106408666392,-1.94027970091275,0.0523457069556461,0.714647919474284,"Mfap3"
"ENSMUSG00000020523",630.500513228355,-0.113823497195204,0.0666919861496087,-1.70670426488524,0.0878770341132238,0.761856048044978,"Fam114a2"
"ENSMUSG00000020524",17799.9037145882,-0.0925971398108941,0.0748530715074434,-1.23705197323381,0.216067788112648,0.830855066811634,"Gria1"
"ENSMUSG00000020525",249.447027576837,-0.00891450372929492,0.0660780276986323,-0.134908744097994,0.892684025968369,0.988496290392259,"Ppm1d"
"ENSMUSG00000020526",305.758989982073,0.189469078190226,0.0675072165600785,2.80664924203484,0.00500597175755889,0.422960842372421,"Znhit3"
"ENSMUSG00000020527",123.850046231214,-0.0914179418115127,0.119027251173972,-0.768042115648751,0.44246216428527,0.905195140621837,"Myo19"
"ENSMUSG00000020528",574.031593583251,-0.0336632598523339,0.0460582726037596,-0.730884115909855,0.464849938918079,0.911908504739659,"Prpsap2"
"ENSMUSG00000020530",1748.16362658988,0.0279612260667941,0.0319851277333477,0.874194603814003,0.382012284223064,0.889307067737533,"Ggnbp2"
"ENSMUSG00000020532",1498.67840866864,-0.0464421422762055,0.0395519516345313,-1.17420608483093,0.240312489378875,0.845920667470488,"Acaca"
"ENSMUSG00000020534",70.401131692252,0.0723598124402938,0.118714422896713,0.609528401643751,0.542174253091146,0.93244413946376,"Shmt1"
"ENSMUSG00000020536",894.403812720346,-0.058229298476313,0.0402951942023115,-1.44506806900989,0.148438766897326,0.793488195131805,"Llgl1"
"ENSMUSG00000020537",669.114040102755,0.0247239331713546,0.038394627169393,0.643942525142262,0.519612704665556,0.924435160921262,"Drg2"
"ENSMUSG00000020538",992.825797653921,0.0208867146283932,0.0966571766198839,0.216090675920866,0.828917067561613,0.980656943630621,"Srebf1"
"ENSMUSG00000020541",337.816355355924,0.0207387603922693,0.0640516363487026,0.323781898082443,0.746103161819183,0.96705729027985,"Tom1l1"
"ENSMUSG00000020542",1.50036585401283,0.478566097918426,0.704867492747564,0.678944770247499,0.497172857071651,NA,"Myocd"
"ENSMUSG00000020544",165.199899501458,0.060618209890354,0.103436092185615,0.586045050711847,0.557845240933978,0.936430371213057,"Cox11"
"ENSMUSG00000020545",0.131156594036607,0.364404430582119,2.76069689402838,0.13199726176762,0.894986457591291,NA,"Lrrc72"
"ENSMUSG00000020546",439.001648508227,-0.10804856563102,0.0770688518281176,-1.40197450809303,0.160922859148869,0.800316787543634,"Stxbp4"
"ENSMUSG00000020547",625.403443808183,0.16143331467104,0.0488813788992569,3.30255238919813,0.000958091890405921,0.245271523943916,"Bzw2"
"ENSMUSG00000020548",0.14557460836083,0.989086077281257,2.69377384913354,0.367174875351693,0.713488579028794,NA,NA
"ENSMUSG00000020549",461.452253244987,0.00933009633490273,0.0451802365101325,0.206508355325017,0.836393838796381,0.981087972373777,"Elac2"
"ENSMUSG00000020553",24.7669672143434,0.29412761862078,0.211701393872373,1.38935135589187,0.164725934471295,0.800708832226339,"Pctp"
"ENSMUSG00000020561",221.236088973094,0.0177457210712065,0.0780429472765395,0.22738404545802,0.820125125274829,0.980103236006612,"Polr1f"
"ENSMUSG00000020562",23.9294041678389,0.39783964811526,0.198742725436984,2.00178218971544,0.0453081622725713,0.704274481455808,"Efcab10"
"ENSMUSG00000020564",562.398762840545,-0.0935904990208565,0.0608194256321485,-1.53882576246142,0.123846838667266,0.786155036423892,"Atxn7l1"
"ENSMUSG00000020566",19.660900603507,-0.239220060403146,0.350199081792402,-0.68309733760226,0.494545337672631,0.918748958230722,"Atp6v1c2"
"ENSMUSG00000020570",876.459386772463,-0.0409838466770342,0.0792898820891136,-0.516886210411722,0.605235594261367,0.945689266765393,"Sypl1"
"ENSMUSG00000020571",1974.22728840612,-0.0283269421604158,0.0743805899594524,-0.380837825780326,0.703323589638965,0.961289494405094,"Pdia6"
"ENSMUSG00000020572",1257.11743973977,-0.00515876921428252,0.0502136838265107,-0.102736322475486,0.918172244991144,0.993891298349366,"Nampt"
"ENSMUSG00000020573",58.0185682742117,-0.0547419109972801,0.147541207574568,-0.371027944648029,0.710616718067741,0.963115408248343,"Pik3cg"
"ENSMUSG00000020576",844.594101427287,-0.0659811300694779,0.0620677904142898,-1.06304944366583,0.287759529579315,0.85849852197672,"Nbas"
"ENSMUSG00000020577",3467.49142555447,0.0736255763718725,0.0427506397346225,1.72220993250413,0.0850314962272792,0.759437129653763,"Tspan13"
"ENSMUSG00000020580",4550.54052462309,-0.0282746720036905,0.078152633649748,-0.361787833413362,0.717510584689303,0.963582347430039,"Rock2"
"ENSMUSG00000020583",0.15964362548161,0.364403980166954,2.63651853166656,0.13821407882789,0.890071228591972,NA,"Matn3"
"ENSMUSG00000020585",3000.23600694821,0.0240096131522903,0.053599337496055,0.447946080565966,0.654192110825277,0.954138374555641,"Laptm4a"
"ENSMUSG00000020589",3524.1867151815,-0.0119836057998349,0.0656359756441561,-0.182576790886812,0.855130096409704,0.983423379970248,"Cyria"
"ENSMUSG00000020590",1598.43698856946,-0.00541087332729504,0.048786505765164,-0.110909220540215,0.911688333781987,0.992133050426502,"Snx13"
"ENSMUSG00000020591",1326.21973826863,0.201920420252706,0.0670212783814568,3.01278079333939,0.00258865829901005,0.337407894733849,"Ntsr2"
"ENSMUSG00000020592",12.5490494016546,0.150824736951925,0.353532249890949,0.42662228692983,0.669654462064657,0.955327795940481,"Sdc1"
"ENSMUSG00000020593",541.017272870363,-0.108534190033237,0.0452766398016386,-2.39713438339806,0.016523862318122,0.580832771539993,"Lpin1"
"ENSMUSG00000020594",3776.33777031253,-0.0367658890355702,0.0480773195673754,-0.764724185258428,0.4444358014235,0.906276013909556,"Pum2"
"ENSMUSG00000020598",6111.38832174472,0.0111804697760507,0.0706922294151415,0.158156983710234,0.874333099085883,0.985295118678663,"Nrcam"
"ENSMUSG00000020599",180.068198426166,0.00501844438215804,0.128709138071092,0.0389905833988737,0.968897896265306,0.997452191708754,"Rgs9"
"ENSMUSG00000020600",0.790899135540372,-0.629087468684431,1.04990219152078,-0.599186737359981,0.5490483659385,NA,"Slc7a15"
"ENSMUSG00000020601",564.824164624519,-0.0217118758932239,0.0765421574088493,-0.283659053105207,0.776671677141713,0.972399668439845,"Trib2"
"ENSMUSG00000020604",377.958495635138,0.0127474790992827,0.138879059341152,0.0917883456278957,0.926866203812571,0.994115309757138,"Arsg"
"ENSMUSG00000020605",210.67067975706,0.00779623347683526,0.0629383635736994,0.123870927589435,0.901417472052547,0.99000881049644,"Hs1bp3"
"ENSMUSG00000020607",1663.32760479023,-0.106017138707688,0.0821283865773604,-1.29087083194829,0.196748471137859,0.823327311580661,"Lratd1"
"ENSMUSG00000020608",872.769395630136,-0.00625111721833555,0.0534724300794531,-0.116903555889403,0.906936480285208,0.991791250612226,"Smc6"
"ENSMUSG00000020609",0.832977385738789,1.83452904983092,1.15166917440052,1.59293058337334,0.111175764469817,NA,"Apob"
"ENSMUSG00000020610",876.296629826402,-0.0842216326032794,0.0368261173400095,-2.28700820740006,0.0221953440439017,0.618166679825608,"Amz2"
"ENSMUSG00000020611",1109.42273499915,0.0511239264629641,0.0526773065230617,0.970511399260371,0.331791645678326,0.87265862483732,"Gna13"
"ENSMUSG00000020612",12294.6896861774,0.0273784224017255,0.0330946610731125,0.827276107806068,0.408080582552779,0.896457303940366,"Prkar1a"
"ENSMUSG00000020614",208.592268460403,0.0544959093720404,0.100181573842825,0.543971383974651,0.586461164903975,0.940731270579984,"Fam20a"
"ENSMUSG00000020620",658.982775641824,-0.0610125480263066,0.101970917235606,-0.598332835286121,0.549617871476187,0.934915509905236,"Abca8b"
"ENSMUSG00000020621",443.159772645529,0.112899581681674,0.0593211548990947,1.90319257731439,0.0570154213573217,0.724621525335606,"Rdh14"
"ENSMUSG00000020622",0.233581961461998,-1.14844180780309,2.00619384500259,-0.572448076572385,0.567018453105481,NA,"Nt5c1b"
"ENSMUSG00000020623",172.757057912612,0.041765688759805,0.0997463467267892,0.418718982001452,0.675421521348688,0.956046892777922,"Map2k6"
"ENSMUSG00000020624",0.139497070221806,0.989148343136649,3.07183605633112,0.322005577445448,0.747448469187763,NA,NA
"ENSMUSG00000020627",1085.06768833022,-0.213090503741585,0.070823738841808,-3.00874406274348,0.0026233000388527,0.337407894733849,"Klhl29"
"ENSMUSG00000020628",1118.46481832459,-0.00833398690798793,0.0345263918194519,-0.241380186831241,0.8092604674394,0.977482660604125,"Trappc12"
"ENSMUSG00000020629",435.961206365748,0.0351597228834286,0.0912146247885652,0.385461464813659,0.699895551499217,0.960666303490061,"Adi1"
"ENSMUSG00000020630",143.428357724434,-0.0170396733006678,0.0744981514715496,-0.228726122247143,0.81908179031753,0.979802023964882,"Rnaseh1"
"ENSMUSG00000020633",1.34043918352143,-0.317371199879204,0.745900452850896,-0.425487340389973,0.670481448323042,NA,"Dcdc2c"
"ENSMUSG00000020634",741.474455582716,0.0627383692903936,0.0552765794490824,1.13499007926467,0.256379475107872,0.847504186300143,"Ubxn2a"
"ENSMUSG00000020635",327.608419340161,0.247749070622136,0.070058374802551,3.53632340630766,0.000405737661895519,0.163786924376634,"Fkbp1b"
"ENSMUSG00000020636",1.78195167727979,-0.0457579094565854,0.602893547311654,-0.0758971623773769,0.939500914444511,NA,"Allc"
"ENSMUSG00000020638",349.346739436093,0.0553693170747163,0.0858747643732259,0.644768197954781,0.5190774137861,0.924435160921262,"Cmpk2"
"ENSMUSG00000020639",63.9465190843039,0.0535848066732756,0.121167466852539,0.442237574698894,0.658317298480594,0.954227120602838,"Pfn4"
"ENSMUSG00000020640",930.680052509767,-0.0906961591682932,0.0526672556910643,-1.72205971202105,0.0850587022556011,0.759437129653763,"Itsn2"
"ENSMUSG00000020641",22.55763316566,-0.446494731156941,0.210669622463197,-2.11940727826073,0.0340560622471725,0.680387051176008,"Rsad2"
"ENSMUSG00000020642",409.264557174673,-0.0512908425448661,0.0757716291069761,-0.676913551277253,0.498460805609425,0.921087363597597,"Rnf144a"
"ENSMUSG00000020644",918.170649664664,0.06465692995851,0.0824270213109728,0.7844142482667,0.432797080594284,0.903340291862714,"Id2"
"ENSMUSG00000020646",427.578018871628,-0.0350323924848098,0.060184197553183,-0.582086227100606,0.560508601763669,0.936430371213057,"Mboat2"
"ENSMUSG00000020647",2957.65034502609,-0.0512635296163964,0.0746702071010815,-0.68653257579694,0.492377329419235,0.917325892855389,"Ncoa1"
"ENSMUSG00000020648",91.0728222906514,-0.084608141375293,0.0887075616007386,-0.953787251599852,0.340191343757569,0.875769125145187,"Dus4l"
"ENSMUSG00000020649",17.2387921478603,-0.115180811953124,0.205877713235946,-0.559462265938037,0.5758462767854,0.938809843099558,"Rrm2"
"ENSMUSG00000020650",789.818466890302,0.102580479670688,0.0702393810036082,1.46044111159548,0.144168880907674,0.791791017289418,"Bcap29"
"ENSMUSG00000020651",349.821712133945,-0.102935777019281,0.0834359573844156,-1.23371002438461,0.217310977185065,0.831933231674951,"Slc26a4"
"ENSMUSG00000020652",84.4117582417547,0.0395271454020548,0.0982128118228125,0.402464247468715,0.687342395329481,0.958548571450311,"Cenpo"
"ENSMUSG00000020653",74.400821639302,0.0577505267428557,0.107686668892973,0.536282971109936,0.591762997807716,0.9423956480034,"Klf11"
"ENSMUSG00000020654",1010.47200647005,0.0427654806683618,0.0469401192851856,0.911064592924004,0.36226134091042,0.88008534451171,"Adcy3"
"ENSMUSG00000020656",555.581891060568,-0.0687506566734036,0.0684973830247762,-1.00369756678931,0.315524410249229,0.870790040283121,"Grhl1"
"ENSMUSG00000020657",2100.58995550498,0.0776456680777188,0.0411490674397497,1.88693627605066,0.0591688971674172,0.727597781362333,"Dnajc27"
"ENSMUSG00000020658",3227.08129678184,0.0228267424616617,0.0758254955239616,0.301043103034497,0.763381626670408,0.970354348523071,"Efr3b"
"ENSMUSG00000020659",401.748454868508,-0.0997114884296611,0.0602251960730388,-1.65564406479864,0.0977939209846668,0.764687907974754,"Cbll1"
"ENSMUSG00000020660",18.2259285544685,-0.336807945350292,0.233914200556831,-1.43987814569839,0.149901877103949,0.793488195131805,"Pomc"
"ENSMUSG00000020661",1363.32362741816,-0.0542337665471074,0.0587121828418682,-0.923722538015277,0.355630794594277,0.879441931549121,"Dnmt3a"
"ENSMUSG00000020664",2260.13801361497,0.0666009509861076,0.0475199408767888,1.4015369076067,0.161053578868368,0.800316787543634,"Dld"
"ENSMUSG00000020668",4026.71416972684,0.0153758690500142,0.042750738870377,0.359663235216467,0.719098988673974,0.963582347430039,"Kif3c"
"ENSMUSG00000020669",124.207962365661,0.094541369362337,0.074577530514955,1.26769240962435,0.204907816471538,0.828321243214517,"Sh3yl1"
"ENSMUSG00000020671",3239.15940365036,-0.0462342548558452,0.0327984600621739,-1.40964712270643,0.158643905382262,0.798687574695696,"Rab10"
"ENSMUSG00000020672",30.2391240091451,-0.107398416517822,0.174972213423253,-0.613802697106133,0.539345714771318,0.932076466124383,"Sntg2"
"ENSMUSG00000020673",3.65708283855644,0.569470829255455,0.419528581416504,1.35740651407512,0.174652079584022,NA,"Tpo"
"ENSMUSG00000020674",2074.48142266256,-0.188298756143582,0.113161759976864,-1.66397868133262,0.0961166897851509,0.764161997423751,"Pxdn"
"ENSMUSG00000020676",1.28464370230206,0.17453046647162,0.72561497166068,0.24052765349119,0.809921228002552,NA,"Ccl11"
"ENSMUSG00000020677",402.055529816626,0.0282736664429839,0.0482983652658092,0.585395929807982,0.558281524922603,0.936430371213057,"Ddx52"
"ENSMUSG00000020679",9.77487028859729,-0.17188691781134,0.367775115113352,-0.46736962547986,0.640235450311675,0.952824726836359,"Hnf1b"
"ENSMUSG00000020680",1031.05882808542,-0.100360317280965,0.0476346724946737,-2.10687534992893,0.0351283858345732,0.681677193129774,"Taf15"
"ENSMUSG00000020681",237.52934778633,0.363143330850242,0.540833456858567,0.671451305841101,0.501933070033833,0.921087363597597,"Ace"
"ENSMUSG00000020682",27.3930566688049,-0.0236735114225073,0.204930399182693,-0.115519764353763,0.90803315565821,0.991931945583841,"Mmp28"
"ENSMUSG00000020684",4032.97719316391,-0.0205702220364926,0.0603013453362794,-0.341123766340198,0.733010410182306,0.96705729027985,"Rasl10b"
"ENSMUSG00000020686",18.5584738279221,-0.187004958181181,0.267963556482928,-0.697874593977091,0.485255624109241,0.916204141403269,"Gas2l2"
"ENSMUSG00000020687",986.987401399854,-0.0177945541427316,0.049429279489867,-0.360000273651156,0.718846928921889,0.963582347430039,"Cdc27"
"ENSMUSG00000020689",40.4719009318796,-0.00662811174405123,0.136915693779455,-0.0484101680463883,0.961389355878212,0.997423206833993,"Itgb3"
"ENSMUSG00000020690",5.62564232830944,0.158870580502597,0.377094799013665,0.421301436450838,0.673534981441587,0.955545521539016,"Efcab3"
"ENSMUSG00000020691",189.739044158741,-0.0893297295991512,0.0636792306967661,-1.40280792688169,0.160674122581214,0.800190788733513,"Mettl2"
"ENSMUSG00000020692",145.245978068768,-0.103488090881613,0.0844948673164659,-1.22478553039216,0.220656038168865,0.833083499305879,"Nle1"
"ENSMUSG00000020694",837.09532388632,0.0365295963200476,0.0389232954694855,0.938502145808428,0.347986414736285,0.877381632030486,"Tlk2"
"ENSMUSG00000020695",89.865296697057,0.0508525308493326,0.265623443686815,0.191445943714556,0.848176227790411,0.982280992879696,"Mrc2"
"ENSMUSG00000020696",269.50097212733,0.0144022911317159,0.105050013619612,0.137099374245365,0.890952247078918,0.987662259451267,"Rffl"
"ENSMUSG00000020697",550.686160836207,-0.150982035351959,0.0598703068929732,-2.52181829670359,0.0116749997623951,0.52815471804817,"Lig3"
"ENSMUSG00000020698",1.53972353346713,0.0885631320768399,0.638486118963609,0.138707999197532,0.889680896764568,NA,"Cct6b"
"ENSMUSG00000020700",400.969514312265,-0.115036954482081,0.0684659917409143,-1.68020577160991,0.0929172867886976,0.764161997423751,"Map3k3"
"ENSMUSG00000020701",167.710813316178,-0.00920620603441788,0.0973301751581538,-0.0945873776499275,0.924642576057717,0.994115309757138,"Tmem132e"
"ENSMUSG00000020702",0.193705149545313,0.102097247040245,2.56089287333702,0.0398678320765544,0.968198496988055,NA,"Ccl1"
"ENSMUSG00000020703",3.57705366985363,0.299502845689058,0.453350665736805,0.660642783445114,0.50884142497347,NA,"5530401A14Rik"
"ENSMUSG00000020704",866.883473191343,0.106472168708814,0.0635017654205063,1.67668045138208,0.0936049852817017,0.764161997423751,"Asic2"
"ENSMUSG00000020705",1679.00521436655,-0.0392756464839027,0.0369228339973367,-1.06372242408954,0.287454462992938,0.85849852197672,"Ddx42"
"ENSMUSG00000020706",600.262795001224,-0.0568534496822762,0.0477339818561056,-1.19104770797587,0.23363485653226,0.841203925534159,"Ftsj3"
"ENSMUSG00000020707",58.6142268429003,-0.022813190239225,0.119869677641086,-0.190316606235751,0.849061041569186,0.982638456788932,"Rnf135"
"ENSMUSG00000020708",1981.78972386354,0.0369975987264383,0.0505365052599844,0.732096502045493,0.464109668690111,0.911908504739659,"Psmc5"
"ENSMUSG00000020709",53.4633346941006,-0.145788382536262,0.133814092544391,-1.08948452113067,0.275940277090235,0.854254940750889,"Adap2"
"ENSMUSG00000020712",3.4248369432406,-0.14148885268347,0.448620791386785,-0.315386302641252,0.752468365476202,NA,"Tcam1"
"ENSMUSG00000020713",4.03637564998226,0.448366334476112,1.76107578183818,0.254597978746896,0.799033620480356,0.975283680664272,"Gh"
"ENSMUSG00000020715",259.744680954488,-0.154415071947623,0.0766570645290414,-2.0143619234092,0.0439715489661222,0.704274481455808,"Ern1"
"ENSMUSG00000020716",1851.87529794884,-0.0616898660008213,0.0495943345824992,-1.24388937809421,0.213540279191589,0.830838486134427,"Nf1"
"ENSMUSG00000020717",165.287023616815,-0.153544695142217,0.182039124194038,-0.843470851785421,0.398965160921253,0.895276484704086,"Pecam1"
"ENSMUSG00000020718",51.2992605615241,-0.239086832426073,0.127837463588814,-1.87024073940555,0.0614503947147875,0.730232807220817,"Polg2"
"ENSMUSG00000020719",18293.041113259,-0.13603941845215,0.0549376952727798,-2.47624909957871,0.0132770907714937,0.542636689818599,"Ddx5"
"ENSMUSG00000020720",1089.55510760486,0.0134988858290943,0.0353848191606885,0.381488054744424,0.702841133220582,0.961189362409563,"Psmd12"
"ENSMUSG00000020721",1114.95400168041,-0.0504804765464868,0.0694364814310087,-0.727002225719683,0.467224592288152,0.912898460737296,"Helz"
"ENSMUSG00000020722",0.292753908288783,-0.990221397433744,1.67831220445215,-0.590010246488663,0.555183780011198,NA,"Cacng1"
"ENSMUSG00000020723",401.403438833046,-0.0626409531373199,0.0675648502724959,-0.927123391596111,0.353862472372825,0.87846498497682,"Cacng4"
"ENSMUSG00000020728",65.3545187603086,-0.175537846963697,0.137914422462377,-1.27280268321164,0.203088068812264,0.827112430750219,"Cep112"
"ENSMUSG00000020732",45.6234419487401,-0.139969133796748,0.152961004574315,-0.915064164139588,0.360157946520186,0.879441931549121,"Rab37"
"ENSMUSG00000020733",684.17646139286,0.0451613993076955,0.0898215850500736,0.502790050771415,0.615111889393811,0.94779063266871,"Nherf1"
"ENSMUSG00000020734",809.110567861167,-0.0127605302732657,0.0675736594748712,-0.188838822293042,0.850219143425844,0.982852602759942,"Grin2c"
"ENSMUSG00000020736",394.559000338433,0.0761845259990931,0.0795699663817712,0.957453288764319,0.338338512580356,0.87476931834367,"Nt5c"
"ENSMUSG00000020737",1094.23628850454,0.0371907936867866,0.069218611402196,0.537294709232014,0.591064059464483,0.942313478559143,"Jpt1"
"ENSMUSG00000020738",3022.86743864968,0.0860723314732858,0.0425441530086247,2.02312951102439,0.043059796679933,0.702743042473209,"Sumo2"
"ENSMUSG00000020739",422.928240124961,-0.0597810071694235,0.0464496973051666,-1.28700531193287,0.198092436675575,0.823855568115971,"Nup85"
"ENSMUSG00000020740",1290.9359891704,-0.0639250451275247,0.0623253567921542,-1.02566673369725,0.305048699922903,0.867241593661904,"Gga3"
"ENSMUSG00000020741",1713.27208791499,0.00920157555392204,0.0386353697832865,0.238164552469292,0.811753469168403,0.977884339497318,"Cluh"
"ENSMUSG00000020743",169.551846497351,-0.0769190020335995,0.090040283539292,-0.854273209835388,0.392953627417438,0.892631728661091,"Mif4gd"
"ENSMUSG00000020744",562.131482818987,-0.0362497436712991,0.0540929471718367,-0.670138078373595,0.502769772850945,0.921230504037723,"Slc25a19"
"ENSMUSG00000020745",9896.40528201937,0.047289529714198,0.0392465771473183,1.20493386051704,0.228228835666166,0.839186707299555,"Pafah1b1"
"ENSMUSG00000020747",870.269481573591,0.0256104184330142,0.0577469402273243,0.44349394673029,0.657408496652067,0.954205033699949,"Tmem94"
"ENSMUSG00000020752",458.046697955464,-0.13013121708944,0.0755728674157496,-1.72193039035489,0.0850821289933131,0.759437129653763,"Recql5"
"ENSMUSG00000020755",790.155074034452,-0.0333472184081857,0.0335558004745266,-0.993784023525257,0.320328025817826,0.870790040283121,"Sap30bp"
"ENSMUSG00000020758",261.362602375164,0.0161282461474682,0.158467702109804,0.101776235363675,0.91893428911389,0.993920493283351,"Itgb4"
"ENSMUSG00000020766",114.630725901514,0.192141620655127,0.112911631757387,1.70169908683971,0.0888117916939803,0.763312857149222,"Galk1"
"ENSMUSG00000020770",383.553916984702,-0.032464845874647,0.0471514660107756,-0.688522513111847,0.491123798084178,0.916728964414674,"Unk"
"ENSMUSG00000020773",32.418582134283,-0.185415936042923,0.220773538940988,-0.839846735855805,0.400994325360905,0.89566149029862,"Trim47"
"ENSMUSG00000020774",312.506254015765,0.056874104839655,0.191725061136582,0.296644082429781,0.766738251965898,0.97115766873913,"Aspa"
"ENSMUSG00000020775",546.668057564559,-0.02269374888967,0.0493900059878363,-0.459480585915681,0.645889090370921,0.95376115069349,"Mrpl38"
"ENSMUSG00000020776",1258.17681937141,-0.0367034683190729,0.0532470017319871,-0.689305822397583,0.490630834706036,0.916728964414674,"Fbf1"
"ENSMUSG00000020777",3135.80635183364,-0.0156005008337387,0.0309116617033987,-0.504680110161255,0.613783533148082,0.947488510782494,"Acox1"
"ENSMUSG00000020778",230.226726120337,0.100482063253902,0.0717208369729059,1.40101632238148,0.161209192185573,0.800316787543634,"Ten1"
"ENSMUSG00000020780",1120.72936169028,0.0351505136855543,0.0378774858435721,0.928005460307483,0.353404737233826,0.87846498497682,"Srp68"
"ENSMUSG00000020781",105.950806857847,0.101942042251392,0.09683046256687,1.05278896278113,0.292437724610369,0.860324536228952,"Tsen54"
"ENSMUSG00000020782",18.621791822211,-0.117662099082165,0.276844813100707,-0.425011029696854,0.670828634289528,0.955545521539016,"Llgl2"
"ENSMUSG00000020783",462.018112656363,-0.0136943271968023,0.0465168861583319,-0.294394752696693,0.76845627609322,0.971218127801444,"Ncbp3"
"ENSMUSG00000020785",4226.98808329849,-0.190592600168178,0.0861870968030231,-2.2113820657374,0.0270093907009528,0.656727654492638,"Camkk1"
"ENSMUSG00000020787",5.49138518736473,0.223299668788627,0.36615447612291,0.609850987356688,0.541960522402052,0.93244413946376,"P2rx1"
"ENSMUSG00000020788",76.129551838068,-0.0370882350198637,0.180165554664352,-0.205856414057387,0.836903072737414,0.981087972373777,"Atp2a3"
"ENSMUSG00000020790",1073.43443769088,-0.0403055194708161,0.0523706841468528,-0.769619876604921,0.441525410892747,0.905195140621837,"Ankfy1"
"ENSMUSG00000020792",937.795045145221,0.0507642792202474,0.0342764059097057,1.48102690095268,0.138599405180007,0.789238080119186,"Exoc7"
"ENSMUSG00000020793",14.2664509894451,-0.121230757902384,0.244248775758463,-0.496341312360428,0.61965362362524,0.948789938798793,"Galr2"
